,Tract,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,Community Area,HCSOBP_2016-2018,repres_point,longitude,latitude
185,17031030101,3893,2334,0,15.0,0.39,0,0,0,0,0,1,14.7,0,0,0,0,0,0,0,0,1728.0,446.0,590.0,2017.0,996.0,505.0,0.0,20.0,355.0,544.0,634.0,282.0,77,20.8,POINT (-87.65462815726495 41.991369),-87.65462815726495,41.991369
186,17031160601,3490,1354,0,7.0,0.2,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,968.0,825.0,194.0,2195.0,139.0,191.0,0.0,17.0,948.0,1729.0,171.0,96.0,16,31.4,POINT (-87.70307360975997 41.9594145),-87.70307360975997,41.9594145
187,17031210501,3900,1370,0,0.0,0.0,0,0,0,0,0,1,21.7,0,0,0,0,0,0,0,0,1890.0,951.0,337.0,2436.0,108.0,67.0,0.0,20.0,1269.0,2459.0,332.0,282.0,21,42.0,POINT (-87.72222882009925 41.937177),-87.72222882009925,41.937177
188,17031210601,3104,1008,0,7.0,0.23,0,0,0,0,0,1,12.4,0,0,0,0,0,0,0,0,1007.0,756.0,219.0,1771.0,103.0,132.0,1.0,65.0,1032.0,2164.0,151.0,84.0,21,42.0,POINT (-87.70999833516484 41.93732),-87.70999833516484,41.93732
189,17031700502,3036,1041,0,204.0,6.72,0,0,0,0,0,0,8.3,0,1,0,1,0,0,0,0,554.0,658.0,527.0,269.0,2664.0,7.0,0.0,1.0,95.0,122.0,61.0,42.0,70,31.6,POINT (-87.68908016809482 41.739294),-87.68908016809482,41.739294
190,17031836100,1761,666,0,0.0,0.0,0,1,0,1,1,1,41.1,0,1,0,1,0,0,0,1,1208.0,600.0,113.0,46.0,1688.0,4.0,0.0,2.0,21.0,21.0,282.0,422.0,40,42.8,POINT (-87.62335613157884 41.798428),-87.62335613157884,41.798428
191,17031836400,2979,1393,0,42.0,1.41,0,0,0,0,0,1,29.7,0,0,0,0,0,0,0,0,1858.0,833.0,353.0,99.0,2781.0,26.0,0.0,9.0,64.0,54.0,673.0,637.0,36,33.8,POINT (-87.59678794928571 41.822299),-87.59678794928571,41.822299
192,17031836500,1496,594,0,0.0,0.0,0,0,0,0,0,1,24.7,0,0,0,0,0,0,0,0,854.0,497.0,82.0,27.0,1426.0,6.0,0.0,7.0,30.0,10.0,247.0,307.0,36,33.8,POINT (-87.59983925757575 41.827362),-87.59983925757575,41.827362
193,17031839600,1952,878,0,221.0,11.32,0,0,0,0,0,1,13.3,0,0,0,0,0,0,0,0,545.0,334.0,492.0,90.0,1789.0,18.0,1.0,3.0,51.0,64.0,341.0,176.0,35,26.2,POINT (-87.61924701344464 41.827445499999996),-87.61924701344464,41.827445499999996
194,17031840000,2695,991,0,0.0,0.0,0,0,0,0,1,0,13.9,1,1,1,1,1,0,0,1,873.0,593.0,250.0,1435.0,33.0,880.0,0.0,11.0,336.0,586.0,188.0,180.0,60,21.3,POINT (-87.63875055412302 41.831076499999995),-87.63875055412302,41.831076499999995
195,17031831900,2717,1390,0,2.0,0.07,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,297.0,296.0,117.0,2490.0,38.0,71.0,0.0,2.0,116.0,207.0,324.0,0.0,6,17.8,POINT (-87.66879421418494 41.94516899999999),-87.66879421418494,41.94516899999999
196,17031830900,2877,1243,0,5.0,0.17,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,361.0,506.0,174.0,1940.0,147.0,130.0,2.0,28.0,630.0,1154.0,112.0,83.0,22,22.9,POINT (-87.68676836616162 41.9305015),-87.68676836616162,41.9305015
197,17031830700,4247,1664,0,944.0,22.23,0,0,0,0,0,1,25.0,0,0,0,0,0,0,0,0,1521.0,634.0,332.0,2118.0,1415.0,259.0,2.0,32.0,421.0,660.0,668.0,312.0,3,20.0,POINT (-87.65796373735631 41.961736),-87.65796373735631,41.961736
198,17031830800,2391,1389,0,0.0,0.0,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0,393.0,288.0,64.0,1852.0,104.0,156.0,0.0,10.0,269.0,412.0,487.0,38.0,4,23.0,POINT (-87.67658045137361 41.965132499999996),-87.67658045137361,41.965132499999996
199,17031830600,5005,1937,0,19.0,0.38,0,0,0,0,0,1,23.2,0,0,0,0,0,0,0,0,2274.0,1285.0,237.0,2499.0,825.0,270.0,4.0,40.0,1367.0,2200.0,633.0,405.0,1,33.5,POINT (-87.67330019313646 42.001673999999994),-87.67330019313646,42.001673999999994
200,17031700501,7125,2357,0,453.0,6.36,0,0,0,0,1,0,6.3,0,1,0,1,0,0,0,1,1144.0,1587.0,809.0,399.0,6453.0,18.0,1.0,6.0,248.0,300.0,263.0,440.0,70,31.6,POINT (-87.69027284941177 41.745968999999995),-87.69027284941177,41.745968999999995
201,17031460301,3404,1068,0,0.0,0.0,0,0,0,0,0,1,34.0,0,0,0,0,0,0,0,0,1988.0,1034.0,315.0,457.0,2302.0,13.0,8.0,10.0,614.0,966.0,240.0,312.0,46,45.2,POINT (-87.55633416042092 41.74004599999999),-87.55633416042092,41.74004599999999
202,17031460302,3803,1261,0,0.0,0.0,0,0,0,0,0,1,37.9,0,0,0,0,0,0,0,0,2434.0,1159.0,395.0,130.0,3464.0,0.0,0.0,6.0,203.0,267.0,372.0,493.0,46,45.2,POINT (-87.5576659551282 41.74730099999999),-87.5576659551282,41.74730099999999
203,17031431302,4166,1737,0,5.0,0.12,0,1,0,1,1,1,37.6,0,1,0,1,0,0,0,1,2309.0,1180.0,367.0,54.0,4048.0,0.0,0.0,2.0,62.0,60.0,758.0,641.0,43,37.4,POINT (-87.56316615495868 41.759029999999996),-87.56316615495868,41.759029999999996
204,17031431301,3545,1285,0,78.0,2.2,0,1,0,1,1,1,35.0,0,1,0,1,0,0,0,1,2341.0,1124.0,304.0,55.0,3363.0,2.0,1.0,20.0,104.0,69.0,512.0,414.0,43,37.4,POINT (-87.560181821823 41.7536255),-87.560181821823,41.7536255
205,17031301701,4381,1136,0,0.0,0.0,0,0,0,0,0,1,35.2,0,0,0,0,0,0,0,0,2534.0,1345.0,254.0,2199.0,36.0,7.0,0.0,50.0,2089.0,4323.0,265.0,414.0,30,41.5,POINT (-87.71962008926428 41.8424805),-87.71962008926428,41.8424805
206,17031440101,3746,1669,0,36.0,0.96,0,1,0,1,1,1,39.7,0,1,0,1,0,0,0,1,3031.0,948.0,345.0,21.0,3657.0,0.0,1.0,4.0,63.0,46.0,886.0,935.0,44,40.5,POINT (-87.60140964919606 41.748568999999996),-87.60140964919606,41.748568999999996
207,17031301803,5357,1326,0,0.0,0.0,0,0,0,0,0,1,28.3,0,0,0,0,0,0,0,0,2955.0,1867.0,268.0,2653.0,40.0,8.0,1.0,53.0,2602.0,5236.0,279.0,459.0,30,41.5,POINT (-87.72776838365122 41.83964399999999),-87.72776838365122,41.83964399999999
208,17031839500,1545,783,0,176.0,11.39,0,0,0,0,0,1,32.5,0,0,0,0,0,0,0,0,641.0,179.0,472.0,171.0,1257.0,79.0,0.0,5.0,33.0,23.0,266.0,243.0,35,26.2,POINT (-87.61944623319128 41.8347425),-87.61944623319128,41.8347425
209,17031839200,2545,1494,0,3.0,0.12,0,1,0,1,1,1,22.8,0,1,0,1,0,0,0,1,1067.0,363.0,390.0,269.0,1834.0,334.0,0.0,16.0,92.0,77.0,511.0,220.0,35,26.2,POINT (-87.62203785552535 41.8420115),-87.62203785552535,41.8420115
210,17031840400,3326,1124,0,13.0,0.39,0,0,0,0,0,1,21.8,0,0,0,0,0,0,0,0,1592.0,771.0,333.0,1269.0,73.0,1052.0,0.0,23.0,909.0,1615.0,206.0,155.0,59,20.1,POINT (-87.66834448512145 41.834882),-87.66834448512145,41.834882
211,17031840100,2935,1035,0,3.0,0.1,0,0,0,0,0,1,15.4,0,0,0,0,0,0,0,0,1574.0,611.0,295.0,886.0,11.0,1815.0,1.0,2.0,220.0,371.0,219.0,192.0,60,21.3,POINT (-87.63899343541334 41.842304999999996),-87.63899343541334,41.842304999999996
212,17031841000,849,478,0,0.0,0.0,0,0,0,0,0,0,17.5,0,1,0,1,0,0,0,0,259.0,114.0,137.0,213.0,435.0,161.0,0.0,1.0,39.0,39.0,104.0,82.0,33,13.0,POINT (-87.6237057488345 41.849039),-87.6237057488345,41.849039
213,17031301802,3518,925,0,1.0,0.03,0,0,0,0,0,1,24.3,0,0,0,0,0,0,0,0,2459.0,1140.0,186.0,1549.0,76.0,13.0,0.0,51.0,1829.0,3403.0,157.0,269.0,30,41.5,POINT (-87.72784280852994 41.8456455),-87.72784280852994,41.8456455
214,17031730201,5941,2350,0,3.0,0.05,0,0,0,0,0,1,28.9,0,0,0,0,0,0,0,0,2621.0,1357.0,1001.0,14.0,5845.0,2.0,0.0,6.0,74.0,39.0,688.0,669.0,73,39.9,POINT (-87.6579439051619 41.726742),-87.6579439051619,41.726742
215,17031580502,5349,1395,0,93.0,1.74,0,0,0,0,0,1,21.2,0,0,0,0,0,0,0,0,2874.0,1843.0,294.0,2472.0,132.0,218.0,4.0,46.0,2477.0,4566.0,356.0,279.0,58,32.9,POINT (-87.69931365250964 41.8145925),-87.69931365250964,41.8145925
216,17031580501,5067,1419,0,8.0,0.16,0,0,0,0,0,1,25.5,0,0,0,0,0,0,0,0,2898.0,1657.0,296.0,2491.0,89.0,128.0,0.0,47.0,2312.0,4360.0,234.0,360.0,58,32.9,POINT (-87.69949969127515 41.819945),-87.69949969127515,41.819945
217,17031700302,5319,1715,0,0.0,0.0,0,0,0,0,0,0,4.5,0,1,0,1,0,0,0,0,1953.0,1419.0,724.0,3317.0,789.0,42.0,0.0,27.0,1144.0,2481.0,127.0,143.0,70,31.6,POINT (-87.73126914620937 41.7384255),-87.73126914620937,41.7384255
218,17031700402,3914,1193,0,0.0,0.0,0,1,0,0,0,1,25.1,0,1,0,1,0,0,0,0,1520.0,1171.0,303.0,824.0,2528.0,29.0,0.0,14.0,519.0,905.0,92.0,262.0,70,31.6,POINT (-87.71181272185834 41.738257),-87.71181272185834,41.738257
219,17031700401,5923,1783,0,1.0,0.02,0,0,0,0,0,0,16.7,0,1,0,1,0,0,0,0,2229.0,1850.0,398.0,1367.0,3306.0,24.0,0.0,22.0,1204.0,1973.0,87.0,456.0,70,31.6,POINT (-87.71202335127737 41.745355),-87.71202335127737,41.745355
220,17031830500,4660,1116,0,0.0,0.0,0,1,0,0,0,1,31.1,0,1,0,1,0,0,0,0,3057.0,1539.0,238.0,3023.0,30.0,2.0,0.0,14.0,1591.0,4506.0,74.0,268.0,30,41.5,POINT (-87.72369315059163 41.8279925),-87.72369315059163,41.8279925
221,17031841400,1559,490,0,29.0,1.86,0,0,0,0,0,1,31.8,0,0,0,0,0,0,0,0,583.0,496.0,131.0,53.0,1468.0,0.0,0.0,10.0,28.0,77.0,194.0,115.0,29,44.1,POINT (-87.71347240714286 41.8539485),-87.71347240714286,41.8539485
222,17031841700,1442,671,0,0.0,0.0,0,0,0,0,0,1,39.4,0,0,0,0,0,0,0,0,1421.0,340.0,352.0,248.0,837.0,3.0,0.0,10.0,344.0,546.0,403.0,322.0,30,41.5,POINT (-87.70321531398122 41.85357449999999),-87.70321531398122,41.85357449999999
223,17031841600,1166,287,0,195.0,16.72,0,0,0,0,0,1,52.4,0,0,0,0,0,0,0,0,496.0,369.0,95.0,52.0,1070.0,8.0,0.0,2.0,34.0,63.0,95.0,82.0,29,44.1,POINT (-87.70780468554688 41.85577599999999),-87.70780468554688,41.85577599999999
224,17031840700,4249,1170,0,137.0,3.22,0,0,0,0,0,1,34.5,0,0,0,0,0,0,0,0,2290.0,1441.0,192.0,1707.0,281.0,43.0,3.0,79.0,2136.0,3687.0,277.0,272.0,30,41.5,POINT (-87.69354171940375 41.852261),-87.69354171940375,41.852261
225,17031841300,4463,1503,0,8.0,0.18,0,0,0,0,0,1,21.1,0,0,0,0,0,0,0,0,1680.0,1238.0,299.0,2383.0,113.0,37.0,1.0,41.0,1888.0,3732.0,412.0,185.0,31,19.9,POINT (-87.68275388995568 41.84336499999999),-87.68275388995568,41.84336499999999
226,17031301702,4045,1011,0,0.0,0.0,0,1,0,0,0,1,20.2,0,1,0,1,0,0,0,0,3091.0,1418.0,181.0,2113.0,15.0,7.0,3.0,86.0,1821.0,3936.0,194.0,264.0,30,41.5,POINT (-87.71952099696422 41.838804999999994),-87.71952099696422,41.838804999999994
227,17031700301,5728,1608,0,3.0,0.05,0,0,0,0,0,0,8.8,0,1,0,1,0,0,0,0,2052.0,1786.0,545.0,3529.0,462.0,92.0,0.0,49.0,1596.0,3623.0,84.0,317.0,70,31.6,POINT (-87.73151247361947 41.7457035),-87.73151247361947,41.7457035
228,17031301801,4005,1032,0,4.0,0.1,0,0,0,0,0,1,23.1,0,0,0,0,0,0,0,0,2146.0,1365.0,217.0,1789.0,53.0,12.0,0.0,55.0,2096.0,3887.0,91.0,351.0,30,41.5,POINT (-87.73513933949945 41.841426),-87.73513933949945,41.841426
229,17031490902,5086,1910,0,0.0,0.0,0,1,0,1,1,1,15.3,0,1,0,1,0,0,0,1,1463.0,1237.0,960.0,14.0,5029.0,2.0,0.0,8.0,33.0,38.0,533.0,580.0,49,52.4,POINT (-87.61558421965098 41.701747999999995),-87.61558421965098,41.701747999999995
230,17031490901,3891,1535,0,95.0,2.44,0,1,0,1,1,1,24.2,0,1,0,1,0,0,0,1,1693.0,966.0,552.0,21.0,3806.0,2.0,0.0,5.0,57.0,34.0,415.0,532.0,49,52.4,POINT (-87.61612603571427 41.696319),-87.61612603571427,41.696319
231,17031530502,1667,547,0,0.0,0.0,1,1,1,0,0,1,21.7,1,1,1,1,1,0,0,0,749.0,435.0,250.0,5.0,1636.0,1.0,0.0,2.0,23.0,19.0,78.0,198.0,53,45.0,POINT (-87.62576067920352 41.664075999999994),-87.62576067920352,41.664075999999994
232,17031650302,4344,1021,0,0.0,0.0,0,0,0,0,0,1,17.5,0,0,0,0,0,0,0,0,1940.0,1400.0,277.0,2295.0,137.0,13.0,1.0,34.0,1864.0,3708.0,33.0,209.0,65,28.9,POINT (-87.71773964936247 41.77508949999999),-87.71773964936247,41.77508949999999
233,17031071400,4570,2924,0,241.0,5.27,0,0,0,0,0,0,16.4,0,0,0,0,0,0,0,0,990.0,333.0,504.0,3888.0,260.0,281.0,1.0,4.0,136.0,214.0,1207.0,123.0,7,19.1,POINT (-87.62948105117086 41.922366499999995),-87.62948105117086,41.922366499999995
234,17031071500,5768,3896,0,0.0,0.0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,452.0,474.0,484.0,5100.0,282.0,245.0,10.0,8.0,123.0,236.0,1480.0,0.0,7,19.1,POINT (-87.62674145843962 41.914927500000005),-87.62674145843962,41.914927500000005
235,17031071600,1783,788,0,0.0,0.0,0,0,0,0,0,0,8.8,0,0,0,0,0,0,0,0,258.0,381.0,177.0,1543.0,101.0,69.0,1.0,3.0,66.0,83.0,157.0,68.0,7,19.1,POINT (-87.64118447945398 41.91647),-87.64118447945398,41.91647
236,17031071700,1652,741,0,10.0,0.61,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,94.0,329.0,137.0,1330.0,195.0,64.0,0.0,3.0,60.0,75.0,117.0,11.0,7,19.1,POINT (-87.6410661048387 41.9128475),-87.6410661048387,41.9128475
237,17031071800,2646,1173,0,0.0,0.0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,239.0,612.0,162.0,2051.0,416.0,98.0,6.0,2.0,73.0,107.0,192.0,87.0,7,19.1,POINT (-87.64595949213285 41.914552),-87.64595949213285,41.914552
238,17031080100,6013,3946,0,0.0,0.0,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,780.0,421.0,1600.0,5448.0,150.0,275.0,0.0,4.0,136.0,231.0,1472.0,76.0,8,17.8,POINT (-87.62680948998397 41.9077025),-87.62680948998397,41.9077025
239,17031080300,4315,2607,0,0.0,0.0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,404.0,395.0,188.0,3590.0,266.0,327.0,2.0,5.0,125.0,192.0,740.0,28.0,8,17.8,POINT (-87.63579635218508 41.9074595),-87.63579635218508,41.9074595
240,17031080400,4317,2009,0,25.0,0.58,0,0,0,0,0,1,23.0,0,0,0,0,0,0,0,0,2289.0,1199.0,273.0,1545.0,2568.0,94.0,1.0,4.0,105.0,117.0,802.0,624.0,8,17.8,POINT (-87.64090363420107 41.9074595),-87.64090363420107,41.9074595
241,17031081000,7546,4723,0,1107.0,14.67,0,0,0,0,0,0,19.9,0,0,0,0,0,0,0,0,1881.0,253.0,1340.0,5672.0,925.0,684.0,2.0,11.0,252.0,422.0,2689.0,584.0,8,17.8,POINT (-87.63210775934803 41.9002155),-87.63210775934803,41.9002155
242,17031081100,3640,2675,0,10.0,0.27,0,0,0,0,0,0,16.2,0,0,0,0,0,0,0,0,777.0,135.0,299.0,2713.0,466.0,337.0,4.0,6.0,114.0,197.0,1758.0,289.0,8,17.8,POINT (-87.62908879024982 41.900254),-87.62908879024982,41.900254
243,17031140500,3679,1217,0,0.0,0.0,0,1,0,0,0,1,12.8,0,1,0,1,0,0,0,0,1978.0,919.0,287.0,2220.0,103.0,384.0,0.0,30.0,942.0,1879.0,171.0,217.0,14,29.5,POINT (-87.73146826400348 41.9645845),-87.73146826400348,41.9645845
244,17031140800,6825,2626,0,0.0,0.0,0,0,0,0,0,0,14.8,0,0,0,0,0,0,0,0,1728.0,1544.0,551.0,4377.0,229.0,590.0,7.0,47.0,1575.0,2780.0,373.0,297.0,14,29.5,POINT (-87.70285868644066 41.964828),-87.70285868644066,41.964828
245,17031150200,7540,3026,0,17.0,0.23,0,0,0,0,0,0,13.0,0,0,0,0,0,0,0,0,2001.0,1640.0,681.0,5561.0,177.0,497.0,5.0,43.0,1257.0,2346.0,523.0,304.0,15,36.3,POINT (-87.75245882142858 41.960661),-87.75245882142858,41.960661
246,17031150300,7198,2862,0,3.0,0.04,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,1473.0,1541.0,901.0,5830.0,90.0,328.0,0.0,33.0,917.0,1878.0,329.0,188.0,15,36.3,POINT (-87.76231484588362 41.960542000000004),-87.76231484588362,41.960542000000004
247,17031150600,4163,1425,0,0.0,0.0,0,0,0,0,1,0,10.0,0,1,0,1,0,0,0,1,1136.0,950.0,431.0,3155.0,50.0,163.0,4.0,34.0,757.0,1546.0,145.0,126.0,15,36.3,POINT (-87.77176086396037 41.9494715),-87.77176086396037,41.9494715
248,17031150700,4608,1552,0,0.0,0.0,0,0,0,0,1,0,17.9,0,1,0,1,0,0,0,1,1345.0,1106.0,483.0,3226.0,88.0,173.0,2.0,36.0,1083.0,1970.0,123.0,128.0,15,36.3,POINT (-87.76195651625683 41.9495885),-87.76195651625683,41.9495885
249,17031300800,4610,1193,0,0.0,0.0,0,0,0,0,0,1,42.0,0,0,0,0,0,0,0,0,2958.0,1675.0,228.0,1756.0,117.0,4.0,0.0,59.0,2674.0,4416.0,262.0,553.0,30,41.5,POINT (-87.70758393508288 41.848108499999995),-87.70758393508288,41.848108499999995
250,17031300900,5050,1315,0,12.0,0.24,0,0,0,0,0,1,37.2,0,0,0,0,0,0,0,0,3124.0,1887.0,212.0,2153.0,99.0,2.0,0.0,71.0,2725.0,4876.0,256.0,445.0,30,41.5,POINT (-87.7026984551105 41.848172500000004),-87.7026984551105,41.848172500000004
251,17031301100,2617,730,0,0.0,0.0,0,0,0,0,0,1,31.7,0,0,0,0,0,0,0,0,1639.0,922.0,152.0,1165.0,124.0,9.0,1.0,31.0,1287.0,2369.0,215.0,272.0,30,41.5,POINT (-87.69958965953039 41.8480345),-87.69958965953039,41.8480345
252,17031301200,4012,1112,0,20.0,0.5,0,0,0,0,0,1,34.5,0,0,0,0,0,0,0,0,2714.0,1331.0,233.0,1691.0,236.0,4.0,0.0,34.0,2047.0,3642.0,248.0,512.0,30,41.5,POINT (-87.69160007289621 41.8483155),-87.69160007289621,41.8483155
253,17031301600,4654,1202,0,8.0,0.17,0,0,0,0,0,1,32.8,0,0,0,0,0,0,0,0,3078.0,1542.0,268.0,2141.0,42.0,0.0,0.0,99.0,2372.0,4557.0,197.0,485.0,30,41.5,POINT (-87.71225194950969 41.84076),-87.71225194950969,41.84076
254,17031310200,1336,572,0,60.0,4.49,0,0,0,0,0,0,13.9,0,0,0,0,0,0,0,0,500.0,231.0,101.0,782.0,88.0,39.0,0.0,21.0,406.0,794.0,141.0,59.0,31,19.9,POINT (-87.64420728473803 41.856272),-87.64420728473803,41.856272
255,17031310300,1697,644,0,0.0,0.0,0,1,0,0,0,1,21.5,0,1,0,1,0,0,0,0,819.0,386.0,116.0,830.0,69.0,59.0,3.0,30.0,706.0,1147.0,205.0,136.0,31,19.9,POINT (-87.64905682314165 41.8562285),-87.64905682314165,41.8562285
256,17031310400,1332,527,0,0.0,0.0,0,0,0,0,1,0,10.8,0,1,0,1,0,0,0,1,463.0,332.0,101.0,668.0,74.0,31.0,0.0,26.0,533.0,991.0,155.0,41.0,31,19.9,POINT (-87.65233704112902 41.8561765),-87.65233704112902,41.8561765
257,17031310500,1700,559,0,6.0,0.35,0,1,0,1,1,1,16.2,0,1,0,1,0,0,0,1,603.0,453.0,134.0,712.0,46.0,8.0,0.0,25.0,909.0,1498.0,169.0,91.0,31,19.9,POINT (-87.65473667731032 41.8551535),-87.65473667731032,41.8551535
258,17031510300,5360,1979,0,16.0,0.3,0,1,0,0,0,1,22.7,0,1,0,1,0,0,0,0,3150.0,1362.0,883.0,35.0,5218.0,3.0,0.0,4.0,100.0,55.0,347.0,731.0,51,40.8,POINT (-87.57481336177696 41.715825499999994),-87.57481336177696,41.715825499999994
259,17031491400,2931,1085,0,27.0,0.92,1,1,1,1,1,1,34.7,1,1,1,1,1,0,0,1,2536.0,851.0,279.0,16.0,2863.0,0.0,1.0,7.0,44.0,40.0,429.0,615.0,49,52.4,POINT (-87.6168494010989 41.689047),-87.6168494010989,41.689047
260,17031530100,2371,714,0,3.0,0.13,1,1,1,1,1,1,26.6,1,1,1,1,1,0,0,1,1280.0,732.0,260.0,457.0,1177.0,3.0,2.0,8.0,724.0,1136.0,245.0,349.0,53,45.0,POINT (-87.61795540565693 41.6817255),-87.61795540565693,41.6817255
261,17031500200,2015,737,0,0.0,0.0,0,1,0,1,1,1,37.2,0,1,0,1,0,0,0,1,1267.0,670.0,171.0,19.0,1944.0,2.0,0.0,4.0,46.0,38.0,218.0,477.0,50,32.3,POINT (-87.60110041749644 41.699943),-87.60110041749644,41.699943
262,17031530200,5152,1505,0,6.0,0.12,0,1,0,1,1,1,32.4,0,1,0,1,0,0,0,1,2067.0,1597.0,612.0,20.0,5018.0,0.0,1.0,22.0,91.0,67.0,342.0,503.0,53,45.0,POINT (-87.63240385310735 41.681577000000004),-87.63240385310735,41.681577000000004
263,17031740100,3048,1209,0,0.0,0.0,0,0,0,0,0,0,3.6,0,1,0,1,0,0,0,0,404.0,753.0,345.0,2861.0,46.0,14.0,0.0,3.0,124.0,275.0,81.0,66.0,74,23.6,POINT (-87.69854355855713 41.696528),-87.69854355855713,41.696528
264,17031740400,4785,1855,0,6.0,0.13,0,0,0,0,0,0,3.8,0,1,0,1,0,0,0,0,551.0,1152.0,530.0,4016.0,574.0,43.0,1.0,11.0,140.0,288.0,135.0,58.0,74,23.6,POINT (-87.72007669230769 41.685874999999996),-87.72007669230769,41.685874999999996
265,17031640100,1211,414,0,0.0,0.0,0,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,486.0,336.0,101.0,775.0,52.0,10.0,5.0,3.0,366.0,753.0,120.0,74.0,64,31.2,POINT (-87.73999034946513 41.7821105),-87.73999034946513,41.7821105
266,17031640300,6463,2271,0,8.0,0.12,0,0,0,0,1,0,4.0,0,1,0,1,0,0,0,1,1816.0,1675.0,764.0,5055.0,67.0,44.0,1.0,17.0,1279.0,2907.0,179.0,181.0,64,31.2,POINT (-87.77163497313705 41.7815315),-87.77163497313705,41.7815315
267,17031640400,3190,1212,0,0.0,0.0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,874.0,705.0,479.0,2700.0,17.0,24.0,0.0,24.0,425.0,1011.0,77.0,135.0,64,31.2,POINT (-87.79123121062122 41.781234),-87.79123121062122,41.781234
268,17031640500,3491,1457,0,1.0,0.03,0,0,0,0,0,0,3.2,0,1,0,1,0,0,0,0,595.0,729.0,521.0,2855.0,52.0,55.0,2.0,16.0,511.0,1170.0,87.0,209.0,64,31.2,POINT (-87.79101769033213 41.7757115),-87.79101769033213,41.7757115
269,17031640600,3912,1595,0,0.0,0.0,0,1,0,1,1,1,21.9,0,1,0,1,0,0,0,1,1566.0,896.0,486.0,3028.0,58.0,58.0,1.0,22.0,745.0,1600.0,294.0,267.0,64,31.2,POINT (-87.77142064808044 41.775949499999996),-87.77142064808044,41.775949499999996
270,17031640700,3156,1022,0,0.0,0.0,1,1,1,0,0,1,17.0,1,1,1,1,1,0,0,0,1735.0,905.0,310.0,2353.0,43.0,24.0,0.0,28.0,708.0,1760.0,92.0,238.0,64,31.2,POINT (-87.75194014444975 41.7763765),-87.75194014444975,41.7763765
271,17031640800,1716,496,0,0.0,0.0,0,0,0,0,0,1,12.5,0,0,0,0,0,0,0,0,720.0,479.0,148.0,943.0,53.0,22.0,2.0,8.0,688.0,1283.0,71.0,102.0,64,31.2,POINT (-87.73974851989354 41.7748155),-87.73974851989354,41.7748155
272,17031650100,4816,1203,0,4.0,0.08,0,0,0,0,0,1,18.5,0,0,0,0,0,0,0,0,2378.0,1520.0,323.0,2683.0,171.0,32.0,0.0,25.0,1905.0,4075.0,97.0,302.0,65,28.9,POINT (-87.7178560441989 41.78237849999999),-87.7178560441989,41.78237849999999
273,17031081300,4884,3322,0,4.0,0.08,0,0,0,0,0,0,12.3,0,0,0,0,0,0,0,0,1013.0,233.0,1431.0,4110.0,179.0,485.0,0.0,2.0,108.0,187.0,1832.0,0.0,8,17.8,POINT (-87.62079147332506 41.898467999999994),-87.62079147332506,41.898467999999994
274,17031010100,4854,2302,0,218.0,4.49,0,1,0,1,1,1,35.8,0,1,0,1,0,0,0,1,2035.0,1058.0,277.0,1810.0,2437.0,150.0,1.0,33.0,423.0,616.0,1162.0,433.0,1,33.5,POINT (-87.66946124594773 42.020835999999996),-87.66946124594773,42.020835999999996
275,17031010300,6236,2826,0,791.0,12.68,0,1,0,1,1,1,16.1,0,1,0,1,0,0,0,1,2117.0,951.0,884.0,3267.0,1722.0,346.0,16.0,21.0,864.0,1169.0,993.0,470.0,1,33.5,POINT (-87.66650744999998 42.016077499999994),-87.66650744999998,42.016077499999994
276,17031010400,5042,2098,0,1349.0,26.76,0,0,0,0,0,1,19.1,0,0,0,0,0,0,0,0,1322.0,419.0,263.0,3341.0,729.0,562.0,5.0,17.0,388.0,480.0,655.0,277.0,1,33.5,POINT (-87.65702639813048 42.005868),-87.65702639813048,42.005868
277,17031010600,6097,2943,0,175.0,2.87,0,0,0,0,0,1,24.4,0,0,0,0,0,0,0,0,2329.0,980.0,396.0,3459.0,1542.0,329.0,1.0,33.0,733.0,1153.0,1263.0,365.0,1,33.5,POINT (-87.667841693432 42.0054235),-87.667841693432,42.0054235
