Tract,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,Label,Community Area,Layer,Name,HCSDIAP_2016-2018,HCSDIAP_2016-2018_moe
17031160501,4188,1307,0,0.0,0.0,0,0,0,0,0,1,14.1,0,0,0,0,0,0,0,0,1580.0,1157.0,282.0,2060.0,198.0,389.0,1.0,74.0,1466.0,2673.0,271.0,285.0,"Census Tract 1605.01, Cook County, Illinois",16,Community area,Irving Park,9.7,3.9026785721
17031160502,3550,1240,0,0.0,0.0,0,0,0,0,0,1,11.7,0,0,0,0,0,0,0,0,1687.0,917.0,214.0,1879.0,162.0,270.0,5.0,43.0,1191.0,2119.0,216.0,182.0,"Census Tract 1605.02, Cook County, Illinois",16,Community area,Irving Park,9.7,3.9026785721
17031160601,3490,1354,0,7.0,0.2,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,968.0,825.0,194.0,2195.0,139.0,191.0,0.0,17.0,948.0,1729.0,171.0,96.0,"Census Tract 1606.01, Cook County, Illinois",16,Community area,Irving Park,9.7,3.9026785721
17031160602,3589,1468,0,0.0,0.0,0,0,0,0,0,1,5.9,0,0,0,0,0,0,0,0,1506.0,740.0,244.0,2300.0,179.0,276.0,2.0,31.0,801.0,1655.0,154.0,110.0,"Census Tract 1606.02, Cook County, Illinois",16,Community area,Irving Park,9.7,3.9026785721
17031160700,5893,2187,0,164.0,2.78,0,0,0,0,0,0,14.6,0,0,0,0,0,0,0,0,1374.0,1343.0,700.0,3351.0,213.0,571.0,8.0,34.0,1716.0,2934.0,165.0,227.0,"Census Tract 1607, Cook County, Illinois",16,Community area,Irving Park,9.7,3.9026785721
17031160800,5148,1821,0,0.0,0.0,0,0,0,0,0,1,7.5,0,0,0,0,0,0,0,0,1568.0,1206.0,433.0,2876.0,177.0,339.0,0.0,26.0,1730.0,2973.0,275.0,172.0,"Census Tract 1608, Cook County, Illinois",16,Community area,Irving Park,9.7,3.9026785721
17031160900,2405,1001,0,4.0,0.17,0,0,0,0,0,0,9.4,0,0,0,0,0,0,0,0,425.0,506.0,236.0,1808.0,81.0,137.0,0.0,23.0,356.0,755.0,165.0,52.0,"Census Tract 1609, Cook County, Illinois",16,Community area,Irving Park,9.7,3.9026785721
17031161000,1707,783,0,2.0,0.12,0,0,0,0,0,0,6.4,0,1,0,1,0,0,0,0,342.0,342.0,151.0,1362.0,63.0,47.0,0.0,8.0,227.0,414.0,144.0,38.0,"Census Tract 1610, Cook County, Illinois",16,Community area,Irving Park,9.7,3.9026785721
17031161100,1861,808,0,2.0,0.11,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,225.0,450.0,157.0,1486.0,86.0,110.0,0.0,14.0,165.0,301.0,51.0,86.0,"Census Tract 1611, Cook County, Illinois",16,Community area,Irving Park,9.7,3.9026785721
17031161200,2930,950,0,0.0,0.0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,969.0,734.0,223.0,1681.0,55.0,203.0,1.0,60.0,930.0,1878.0,103.0,90.0,"Census Tract 1612, Cook County, Illinois",16,Community area,Irving Park,9.7,3.9026785721
17031161300,4117,1503,0,47.0,1.14,0,0,0,0,0,1,8.1,0,0,0,0,0,0,0,0,1514.0,971.0,392.0,2639.0,139.0,143.0,6.0,26.0,1164.0,2372.0,355.0,100.0,"Census Tract 1613, Cook County, Illinois",16,Community area,Irving Park,9.7,3.9026785721
17031170100,1752,994,0,116.0,6.62,0,0,0,0,0,0,10.3,0,0,0,0,0,0,0,0,668.0,125.0,696.0,1557.0,61.0,80.0,0.0,1.0,53.0,176.0,199.0,93.0,"Census Tract 1701, Cook County, Illinois",17,Community area,Dunning,8.2,5.03571428605
17031170200,3892,1240,0,7.0,0.18,0,0,0,0,0,0,8.1,0,1,0,1,0,0,0,0,711.0,856.0,475.0,3201.0,23.0,162.0,1.0,25.0,480.0,1289.0,73.0,127.0,"Census Tract 1702, Cook County, Illinois",17,Community area,Dunning,8.2,5.03571428605
17031170300,5129,1838,0,4.0,0.08,0,0,0,0,0,0,8.4,0,1,0,1,0,0,0,0,1294.0,1028.0,719.0,4200.0,53.0,216.0,0.0,24.0,636.0,1343.0,145.0,201.0,"Census Tract 1703, Cook County, Illinois",17,Community area,Dunning,8.2,5.03571428605
17031170400,3870,1470,0,0.0,0.0,0,0,0,0,0,0,11.9,0,1,0,1,0,0,0,0,1370.0,731.0,627.0,3331.0,34.0,140.0,1.0,10.0,354.0,740.0,83.0,69.0,"Census Tract 1704, Cook County, Illinois",17,Community area,Dunning,8.2,5.03571428605
17031170500,4980,1913,0,0.0,0.0,0,0,0,0,1,0,5.9,0,1,0,1,0,0,0,1,899.0,1079.0,690.0,4392.0,42.0,112.0,10.0,19.0,405.0,958.0,104.0,93.0,"Census Tract 1705, Cook County, Illinois",17,Community area,Dunning,8.2,5.03571428605
17031170600,2498,940,0,8.0,0.32,0,0,0,0,0,0,4.8,0,1,0,1,0,0,0,0,461.0,487.0,409.0,2215.0,4.0,99.0,0.0,4.0,176.0,360.0,83.0,60.0,"Census Tract 1706, Cook County, Illinois",17,Community area,Dunning,8.2,5.03571428605
17031170700,2980,1117,0,0.0,0.0,0,0,0,0,0,0,8.4,0,1,0,1,0,0,0,0,523.0,609.0,466.0,2609.0,13.0,77.0,0.0,4.0,277.0,524.0,76.0,46.0,"Census Tract 1707, Cook County, Illinois",17,Community area,Dunning,8.2,5.03571428605
17031170800,3721,1380,0,0.0,0.0,0,0,0,0,1,0,6.4,0,1,0,1,0,0,0,1,1201.0,739.0,492.0,3131.0,30.0,140.0,0.0,9.0,411.0,800.0,134.0,165.0,"Census Tract 1708, Cook County, Illinois",17,Community area,Dunning,8.2,5.03571428605
17031170900,1713,608,0,0.0,0.0,0,0,0,0,0,0,6.7,0,1,0,1,0,0,0,0,498.0,398.0,209.0,1311.0,22.0,72.0,0.0,13.0,295.0,494.0,43.0,72.0,"Census Tract 1709, Cook County, Illinois",17,Community area,Dunning,8.2,5.03571428605
17031171000,7287,2589,0,2.0,0.03,0,0,0,0,0,0,8.7,0,1,0,1,0,0,0,0,1896.0,1474.0,1000.0,5984.0,81.0,313.0,6.0,35.0,868.0,1772.0,194.0,279.0,"Census Tract 1710, Cook County, Illinois",17,Community area,Dunning,8.2,5.03571428605
17031171100,4110,1284,0,0.0,0.0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0,0,933.0,868.0,507.0,3047.0,30.0,213.0,2.0,29.0,789.0,1541.0,112.0,82.0,"Census Tract 1711, Cook County, Illinois",17,Community area,Dunning,8.2,5.03571428605
17031190100,2488,742,0,0.0,0.0,0,0,0,0,0,1,22.9,0,0,0,0,0,0,0,0,1320.0,734.0,233.0,1305.0,68.0,64.0,0.0,23.0,1028.0,1964.0,225.0,180.0,"Census Tract 1901, Cook County, Illinois",19,Community area,Belmont Cragin,10.9,4.99375000047
17031190200,5853,1554,0,5.0,0.09,0,0,0,0,0,1,11.9,0,0,0,0,0,0,0,0,1770.0,1690.0,449.0,3067.0,157.0,148.0,0.0,43.0,2438.0,4597.0,219.0,257.0,"Census Tract 1902, Cook County, Illinois",19,Community area,Belmont Cragin,10.9,4.99375000047
17031190300,5794,1813,0,0.0,0.0,0,0,0,0,0,0,16.7,0,0,0,0,0,0,0,0,2044.0,1347.0,524.0,3783.0,100.0,150.0,2.0,68.0,1691.0,3665.0,257.0,300.0,"Census Tract 1903, Cook County, Illinois",19,Community area,Belmont Cragin,10.9,4.99375000047
17031190401,4257,1228,0,0.0,0.0,0,0,0,0,0,1,18.4,0,0,0,0,0,0,0,0,1464.0,1105.0,435.0,2427.0,88.0,236.0,7.0,19.0,1480.0,2664.0,43.0,148.0,"Census Tract 1904.01, Cook County, Illinois",19,Community area,Belmont Cragin,10.9,4.99375000047
17031190402,5458,1571,0,4.0,0.07,0,0,0,0,0,1,7.3,0,0,0,0,0,0,0,0,2263.0,1475.0,476.0,3007.0,165.0,167.0,12.0,40.0,2067.0,3666.0,150.0,171.0,"Census Tract 1904.02, Cook County, Illinois",19,Community area,Belmont Cragin,10.9,4.99375000047
17031190601,4545,1173,0,0.0,0.0,0,0,0,0,0,1,16.0,0,0,0,0,0,0,0,0,1874.0,1410.0,321.0,2292.0,165.0,97.0,0.0,42.0,1949.0,3717.0,143.0,98.0,"Census Tract 1906.01, Cook County, Illinois",19,Community area,Belmont Cragin,10.9,4.99375000047
17031190602,5516,1368,0,238.0,4.31,0,0,0,0,0,1,11.1,0,0,0,0,0,0,0,0,1963.0,1650.0,469.0,2828.0,277.0,74.0,6.0,95.0,2236.0,4388.0,126.0,270.0,"Census Tract 1906.02, Cook County, Illinois",19,Community area,Belmont Cragin,10.9,4.99375000047
17031190701,2955,788,0,0.0,0.0,0,0,0,0,0,1,23.5,0,0,0,0,0,0,0,0,1673.0,938.0,156.0,1235.0,74.0,48.0,3.0,51.0,1544.0,2436.0,118.0,232.0,"Census Tract 1907.01, Cook County, Illinois",19,Community area,Belmont Cragin,10.9,4.99375000047
17031190702,4869,1370,0,0.0,0.0,0,0,0,0,0,1,30.3,0,0,0,0,0,0,0,0,2792.0,1593.0,295.0,2142.0,185.0,29.0,2.0,58.0,2453.0,4065.0,244.0,419.0,"Census Tract 1907.02, Cook County, Illinois",19,Community area,Belmont Cragin,10.9,4.99375000047
17031190800,6632,1872,0,5.0,0.08,0,0,0,0,0,1,19.0,0,0,0,0,0,0,0,0,3687.0,1934.0,450.0,3107.0,274.0,55.0,7.0,63.0,3126.0,5586.0,264.0,571.0,"Census Tract 1908, Cook County, Illinois",19,Community area,Belmont Cragin,10.9,4.99375000047
17031190900,2040,639,0,0.0,0.0,0,0,0,0,0,1,20.6,0,0,0,0,0,0,0,0,844.0,551.0,241.0,991.0,78.0,43.0,1.0,16.0,911.0,1677.0,111.0,229.0,"Census Tract 1909, Cook County, Illinois",19,Community area,Belmont Cragin,10.9,4.99375000047
17031191000,2559,660,0,0.0,0.0,0,0,0,0,0,1,26.0,0,0,0,0,0,0,0,0,967.0,756.0,166.0,1217.0,111.0,10.0,0.0,48.0,1173.0,2300.0,95.0,189.0,"Census Tract 1910, Cook County, Illinois",19,Community area,Belmont Cragin,10.9,4.99375000047
17031191100,7414,1927,0,0.0,0.0,0,0,0,0,0,1,16.9,0,0,0,0,0,0,0,0,3937.0,2429.0,404.0,3073.0,472.0,79.0,8.0,123.0,3659.0,6526.0,173.0,523.0,"Census Tract 1911, Cook County, Illinois",19,Community area,Belmont Cragin,10.9,4.99375000047
17031191200,3853,945,0,3.0,0.08,0,0,0,0,0,1,22.7,0,0,0,0,0,0,0,0,2039.0,1395.0,143.0,1438.0,121.0,5.0,0.0,42.0,2247.0,3591.0,125.0,203.0,"Census Tract 1912, Cook County, Illinois",19,Community area,Belmont Cragin,10.9,4.99375000047
17031191301,5397,1404,0,5.0,0.09,0,0,0,0,0,1,18.4,0,0,0,0,0,0,0,0,2533.0,1710.0,396.0,2045.0,546.0,142.0,10.0,49.0,2605.0,4509.0,388.0,406.0,"Census Tract 1913.01, Cook County, Illinois",19,Community area,Belmont Cragin,10.9,4.99375000047
17031191302,5034,1283,0,0.0,0.0,0,0,0,0,0,1,14.2,0,0,0,0,0,0,0,0,2582.0,1664.0,276.0,1879.0,317.0,79.0,4.0,49.0,2706.0,4358.0,232.0,272.0,"Census Tract 1913.02, Cook County, Illinois",19,Community area,Belmont Cragin,10.9,4.99375000047
17031200100,4354,1300,0,0.0,0.0,0,0,0,0,0,1,7.9,0,0,0,0,0,0,0,0,1367.0,1179.0,345.0,2343.0,136.0,157.0,0.0,45.0,1673.0,3334.0,201.0,127.0,"Census Tract 2001, Cook County, Illinois",20,Community area,Hermosa,8.2,5.7071428569750005
17031200200,5427,1597,0,0.0,0.0,0,0,0,0,0,1,21.4,0,0,0,0,0,0,0,0,2149.0,1589.0,349.0,2323.0,275.0,80.0,3.0,27.0,2719.0,4700.0,306.0,379.0,"Census Tract 2002, Cook County, Illinois",20,Community area,Hermosa,8.2,5.7071428569750005
17031200300,2209,605,0,2.0,0.09,0,0,0,0,0,1,32.6,0,0,0,0,0,0,0,0,1036.0,684.0,159.0,863.0,92.0,19.0,4.0,18.0,1213.0,1956.0,80.0,239.0,"Census Tract 2003, Cook County, Illinois",20,Community area,Hermosa,8.2,5.7071428569750005
17031200401,3603,939,0,0.0,0.0,0,0,0,0,0,1,18.5,0,0,0,0,0,0,0,0,2121.0,1156.0,220.0,1578.0,202.0,19.0,0.0,29.0,1775.0,3219.0,169.0,320.0,"Census Tract 2004.01, Cook County, Illinois",20,Community area,Hermosa,8.2,5.7071428569750005
17031200402,4396,1183,0,0.0,0.0,0,0,0,0,0,1,19.3,0,0,0,0,0,0,0,0,1634.0,1372.0,238.0,1542.0,203.0,26.0,2.0,30.0,2593.0,4058.0,81.0,294.0,"Census Tract 2004.02, Cook County, Illinois",20,Community area,Hermosa,8.2,5.7071428569750005
17031210100,4028,1488,0,9.0,0.22,0,0,0,0,0,0,13.6,0,0,0,0,0,0,0,0,1259.0,964.0,252.0,2406.0,106.0,228.0,2.0,31.0,1255.0,2189.0,231.0,84.0,"Census Tract 2101, Cook County, Illinois",21,Community area,Avondale,12.1,6.1267857144199995
17031210400,3035,943,0,42.0,1.38,0,0,0,0,0,1,23.6,0,0,0,0,0,0,0,0,1290.0,804.0,276.0,1860.0,75.0,64.0,0.0,21.0,1015.0,2275.0,197.0,140.0,"Census Tract 2104, Cook County, Illinois",21,Community area,Avondale,12.1,6.1267857144199995
17031210501,3900,1370,0,0.0,0.0,0,0,0,0,0,1,21.7,0,0,0,0,0,0,0,0,1890.0,951.0,337.0,2436.0,108.0,67.0,0.0,20.0,1269.0,2459.0,332.0,282.0,"Census Tract 2105.01, Cook County, Illinois",21,Community area,Avondale,12.1,6.1267857144199995
17031210502,4486,1448,0,9.0,0.2,0,0,0,0,0,1,30.2,0,0,0,0,0,0,0,0,2280.0,1251.0,350.0,2852.0,129.0,73.0,1.0,57.0,1374.0,2967.0,298.0,241.0,"Census Tract 2105.02, Cook County, Illinois",21,Community area,Avondale,12.1,6.1267857144199995
17031210601,3104,1008,0,7.0,0.23,0,0,0,0,0,1,12.4,0,0,0,0,0,0,0,0,1007.0,756.0,219.0,1771.0,103.0,132.0,1.0,65.0,1032.0,2164.0,151.0,84.0,"Census Tract 2106.01, Cook County, Illinois",21,Community area,Avondale,12.1,6.1267857144199995
17031210602,4683,1559,0,0.0,0.0,0,0,0,0,0,1,15.1,0,0,0,0,0,0,0,0,1789.0,1244.0,308.0,2725.0,229.0,73.0,1.0,42.0,1613.0,3487.0,408.0,299.0,"Census Tract 2106.02, Cook County, Illinois",21,Community area,Avondale,12.1,6.1267857144199995
17031210700,4309,1580,0,1.0,0.02,0,0,0,0,0,1,22.8,0,0,0,0,0,0,0,0,1822.0,972.0,309.0,2648.0,160.0,140.0,4.0,43.0,1314.0,2772.0,287.0,320.0,"Census Tract 2107, Cook County, Illinois",21,Community area,Avondale,12.1,6.1267857144199995
17031210800,1196,405,0,2.0,0.17,0,0,0,0,0,1,5.5,0,0,0,0,0,0,0,0,366.0,298.0,55.0,637.0,26.0,14.0,0.0,10.0,509.0,856.0,38.0,20.0,"Census Tract 2108, Cook County, Illinois",21,Community area,Avondale,12.1,6.1267857144199995
17031210900,3068,1183,0,5.0,0.16,0,0,0,0,0,0,16.0,0,0,0,0,0,0,0,0,1096.0,641.0,217.0,1878.0,138.0,120.0,0.0,12.0,920.0,1631.0,219.0,131.0,"Census Tract 2109, Cook County, Illinois",21,Community area,Avondale,12.1,6.1267857144199995
17031220300,2102,966,0,23.0,1.09,0,0,0,0,0,0,10.7,0,0,0,0,0,0,0,0,446.0,358.0,135.0,1520.0,98.0,60.0,0.0,13.0,411.0,762.0,104.0,24.0,"Census Tract 2203, Cook County, Illinois",22,Community area,Logan Square,10.2,4.1544642855800005
17031220400,2495,1130,0,35.0,1.4,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,396.0,359.0,247.0,1871.0,86.0,82.0,2.0,9.0,445.0,899.0,152.0,66.0,"Census Tract 2204, Cook County, Illinois",22,Community area,Logan Square,10.2,4.1544642855800005
17031220500,2626,1224,0,0.0,0.0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,432.0,312.0,154.0,1874.0,165.0,107.0,0.0,4.0,476.0,842.0,304.0,57.0,"Census Tract 2205, Cook County, Illinois",22,Community area,Logan Square,10.2,4.1544642855800005
17031220601,1766,732,0,0.0,0.0,0,0,0,0,0,1,12.3,0,0,0,0,0,0,0,0,650.0,325.0,112.0,1097.0,128.0,38.0,0.0,5.0,498.0,871.0,152.0,92.0,"Census Tract 2206.01, Cook County, Illinois",22,Community area,Logan Square,10.2,4.1544642855800005
17031220602,5064,2438,0,14.0,0.28,0,0,0,0,0,1,17.1,0,0,0,0,0,0,0,0,1902.0,862.0,366.0,3283.0,402.0,153.0,7.0,38.0,1181.0,2363.0,863.0,385.0,"Census Tract 2206.02, Cook County, Illinois",22,Community area,Logan Square,10.2,4.1544642855800005
17031220701,3437,1068,0,8.0,0.23,0,0,0,0,0,1,13.5,0,0,0,0,0,0,0,0,1170.0,976.0,202.0,1751.0,134.0,30.0,4.0,22.0,1496.0,2701.0,124.0,146.0,"Census Tract 2207.01, Cook County, Illinois",22,Community area,Logan Square,10.2,4.1544642855800005
17031220702,4060,1358,0,30.0,0.74,0,0,0,0,0,1,13.8,0,0,0,0,0,0,0,0,1424.0,1111.0,205.0,2077.0,309.0,56.0,10.0,20.0,1588.0,2942.0,159.0,161.0,"Census Tract 2207.02, Cook County, Illinois",22,Community area,Logan Square,10.2,4.1544642855800005
17031220901,3498,1037,0,0.0,0.0,0,0,0,0,0,1,27.2,0,0,0,0,0,0,0,0,1636.0,1149.0,234.0,1525.0,385.0,39.0,7.0,32.0,1510.0,2813.0,270.0,260.0,"Census Tract 2209.01, Cook County, Illinois",22,Community area,Logan Square,10.2,4.1544642855800005
17031220902,3371,994,0,0.0,0.0,0,0,0,0,0,1,13.7,0,0,0,0,0,0,0,0,1408.0,1020.0,177.0,1598.0,151.0,20.0,0.0,37.0,1565.0,2833.0,176.0,163.0,"Census Tract 2209.02, Cook County, Illinois",22,Community area,Logan Square,10.2,4.1544642855800005
17031221000,2923,960,0,0.0,0.0,0,0,0,0,0,1,25.6,0,0,0,0,0,0,0,0,1340.0,838.0,119.0,1349.0,281.0,45.0,0.0,26.0,1222.0,2072.0,240.0,153.0,"Census Tract 2210, Cook County, Illinois",22,Community area,Logan Square,10.2,4.1544642855800005
17031221100,4870,1926,0,196.0,4.02,0,0,0,0,0,1,20.4,0,0,0,0,0,0,0,0,2289.0,995.0,416.0,2875.0,547.0,74.0,4.0,24.0,1346.0,2703.0,553.0,205.0,"Census Tract 2211, Cook County, Illinois",22,Community area,Logan Square,10.2,4.1544642855800005
17031221200,2860,1194,0,7.0,0.24,0,0,0,0,0,0,9.9,0,0,0,0,0,0,0,0,754.0,518.0,140.0,1848.0,214.0,86.0,2.0,17.0,693.0,1248.0,249.0,130.0,"Census Tract 2212, Cook County, Illinois",22,Community area,Logan Square,10.2,4.1544642855800005
17031221300,3222,1286,0,122.0,3.79,0,0,0,0,0,1,22.0,0,0,0,0,0,0,0,0,1220.0,626.0,137.0,2010.0,192.0,96.0,4.0,19.0,901.0,1657.0,468.0,135.0,"Census Tract 2213, Cook County, Illinois",22,Community area,Logan Square,10.2,4.1544642855800005
17031221400,3020,1175,0,0.0,0.0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,752.0,576.0,169.0,1855.0,77.0,83.0,1.0,25.0,979.0,1779.0,363.0,76.0,"Census Tract 2214, Cook County, Illinois",22,Community area,Logan Square,10.2,4.1544642855800005
17031221500,2829,1385,0,0.0,0.0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,718.0,426.0,332.0,1827.0,211.0,95.0,10.0,17.0,669.0,1365.0,335.0,171.0,"Census Tract 2215, Cook County, Illinois",22,Community area,Logan Square,10.2,4.1544642855800005
17031221600,2969,1418,0,0.0,0.0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,460.0,419.0,151.0,2433.0,70.0,123.0,0.0,5.0,338.0,549.0,218.0,12.0,"Census Tract 2216, Cook County, Illinois",22,Community area,Logan Square,10.2,4.1544642855800005
17031222200,1912,895,0,18.0,0.94,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0,357.0,318.0,67.0,1622.0,47.0,110.0,0.0,8.0,125.0,278.0,138.0,29.0,"Census Tract 2222, Cook County, Illinois",22,Community area,Logan Square,10.2,4.1544642855800005
17031222500,1410,478,0,36.0,2.55,0,0,0,0,0,1,22.6,0,0,0,0,0,0,0,0,671.0,313.0,66.0,720.0,128.0,18.0,0.0,15.0,529.0,895.0,78.0,90.0,"Census Tract 2225, Cook County, Illinois",22,Community area,Logan Square,10.2,4.1544642855800005
17031222600,1602,691,0,0.0,0.0,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,309.0,303.0,71.0,906.0,199.0,22.0,0.0,25.0,450.0,803.0,129.0,47.0,"Census Tract 2226, Cook County, Illinois",22,Community area,Logan Square,10.2,4.1544642855800005
17031222700,2235,774,0,26.0,1.16,0,0,0,0,0,1,19.8,0,0,0,0,0,0,0,0,1104.0,638.0,110.0,1154.0,344.0,15.0,0.0,12.0,710.0,1488.0,142.0,134.0,"Census Tract 2227, Cook County, Illinois",22,Community area,Logan Square,10.2,4.1544642855800005
17031222800,1074,334,0,0.0,0.0,0,0,0,0,0,1,23.8,0,0,0,0,0,0,0,0,479.0,351.0,44.0,415.0,141.0,4.0,0.0,15.0,499.0,829.0,94.0,73.0,"Census Tract 2228, Cook County, Illinois",22,Community area,Logan Square,10.2,4.1544642855800005
17031222900,1244,349,0,0.0,0.0,0,0,0,0,0,1,11.8,0,0,0,0,0,0,0,0,575.0,398.0,64.0,504.0,101.0,15.0,0.0,15.0,609.0,1068.0,22.0,84.0,"Census Tract 2229, Cook County, Illinois",22,Community area,Logan Square,10.2,4.1544642855800005
17031230100,1623,598,0,0.0,0.0,0,0,0,0,0,1,25.3,0,0,0,0,0,0,0,0,824.0,441.0,79.0,734.0,285.0,24.0,1.0,10.0,569.0,1038.0,121.0,117.0,"Census Tract 2301, Cook County, Illinois",23,Community area,Humboldt Park,12.8,5.749107142555
17031230200,2107,590,0,48.0,2.28,0,0,0,0,0,1,20.7,0,0,0,0,0,0,0,0,1042.0,664.0,93.0,946.0,266.0,12.0,2.0,18.0,863.0,1684.0,162.0,114.0,"Census Tract 2302, Cook County, Illinois",23,Community area,Humboldt Park,12.8,5.749107142555
17031230300,1024,275,0,0.0,0.0,0,0,0,0,0,1,19.3,0,0,0,0,0,0,0,0,540.0,334.0,43.0,397.0,90.0,8.0,0.0,4.0,525.0,906.0,60.0,115.0,"Census Tract 2303, Cook County, Illinois",23,Community area,Humboldt Park,12.8,5.749107142555
17031230400,2609,711,0,0.0,0.0,0,0,0,0,0,1,21.1,0,0,0,0,0,0,0,0,936.0,864.0,152.0,1227.0,164.0,15.0,1.0,42.0,1160.0,2329.0,87.0,164.0,"Census Tract 2304, Cook County, Illinois",23,Community area,Humboldt Park,12.8,5.749107142555
17031230500,3570,1072,0,1.0,0.03,0,0,0,0,0,1,34.5,0,0,0,0,0,0,0,0,2358.0,1150.0,236.0,1267.0,374.0,26.0,0.0,21.0,1882.0,3130.0,340.0,473.0,"Census Tract 2305, Cook County, Illinois",23,Community area,Humboldt Park,12.8,5.749107142555
17031230600,6818,2006,0,8.0,0.12,0,0,0,0,0,1,25.8,0,0,0,0,0,0,0,0,3697.0,2242.0,377.0,1705.0,2375.0,12.0,24.0,76.0,2626.0,4297.0,430.0,671.0,"Census Tract 2306, Cook County, Illinois",23,Community area,Humboldt Park,12.8,5.749107142555
17031230700,6364,1790,0,20.0,0.31,0,0,0,0,0,1,20.5,0,0,0,0,0,0,0,0,3090.0,1975.0,390.0,2041.0,993.0,53.0,13.0,88.0,3176.0,5199.0,341.0,477.0,"Census Tract 2307, Cook County, Illinois",23,Community area,Humboldt Park,12.8,5.749107142555
17031230800,1314,362,0,17.0,1.29,0,0,0,0,0,1,22.2,0,0,0,0,0,0,0,0,604.0,397.0,107.0,590.0,87.0,13.0,0.0,13.0,611.0,1148.0,9.0,89.0,"Census Tract 2308, Cook County, Illinois",23,Community area,Humboldt Park,12.8,5.749107142555
17031230900,5399,1766,0,88.0,1.63,0,0,0,0,0,1,33.1,0,0,0,0,0,0,0,0,2293.0,1548.0,338.0,2075.0,1208.0,50.0,1.0,59.0,2006.0,3640.0,462.0,423.0,"Census Tract 2309, Cook County, Illinois",23,Community area,Humboldt Park,12.8,5.749107142555
17031231100,1236,362,0,19.0,1.54,0,0,0,0,0,1,29.4,0,0,0,0,0,0,0,0,675.0,374.0,125.0,134.0,921.0,1.0,0.0,3.0,177.0,322.0,116.0,128.0,"Census Tract 2311, Cook County, Illinois",23,Community area,Humboldt Park,12.8,5.749107142555
17031231200,6095,1812,0,21.0,0.34,0,1,0,1,1,1,31.0,0,1,0,1,0,0,0,1,3763.0,1973.0,453.0,629.0,4388.0,1.0,6.0,17.0,1054.0,1665.0,611.0,831.0,"Census Tract 2312, Cook County, Illinois",23,Community area,Humboldt Park,12.8,5.749107142555
17031231500,6039,1973,0,102.0,1.69,0,1,0,1,1,1,37.5,0,1,0,1,0,0,0,1,3057.0,1766.0,741.0,195.0,5566.0,10.0,2.0,6.0,260.0,393.0,821.0,884.0,"Census Tract 2315, Cook County, Illinois",23,Community area,Humboldt Park,12.8,5.749107142555
17031240200,1452,788,0,0.0,0.0,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0,0,205.0,200.0,149.0,1212.0,46.0,91.0,6.0,0.0,97.0,213.0,216.0,86.0,"Census Tract 2402, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031240300,1317,668,0,0.0,0.0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,163.0,165.0,62.0,1165.0,8.0,70.0,0.0,9.0,65.0,143.0,131.0,42.0,"Census Tract 2403, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031240500,2251,1205,0,0.0,0.0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,133.0,219.0,39.0,1937.0,54.0,129.0,3.0,5.0,123.0,184.0,115.0,40.0,"Census Tract 2405, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031240600,1457,586,0,0.0,0.0,0,0,0,0,0,0,8.2,0,0,0,0,0,0,0,0,279.0,314.0,50.0,1027.0,64.0,45.0,1.0,15.0,305.0,728.0,111.0,25.0,"Census Tract 2406, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031240700,1535,565,0,0.0,0.0,0,0,0,0,0,1,23.2,0,0,0,0,0,0,0,0,692.0,432.0,98.0,786.0,198.0,61.0,0.0,19.0,471.0,921.0,155.0,67.0,"Census Tract 2407, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031240800,1617,586,0,128.0,7.92,0,0,0,0,0,1,22.1,0,0,0,0,0,0,0,0,606.0,378.0,90.0,804.0,218.0,18.0,8.0,39.0,530.0,1098.0,174.0,87.0,"Census Tract 2408, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
